"Data Release 11
23241,B,A,2003,IFPUG,95,95,,144,144,144,1.5,1.5,1.5,,,0.4,0,14-Mar-03,Planning;Specification;Build;Test;Implement;,,,,,,,144,,,,,Enhancement,Communications;,don't know;,tools or system;,,,,,,,No,,,,,,,Web;,Web,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,PC,3GL,Java,PC;,JAVA;,Windows;,,,ORACLE 9i;,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (recorded),1,,,,unable to estimate,32,0,0,63,0,0,95,0,,,,,,,
23242,A,B,2004,IFPUG,143,143,,8830,8830,8830,61.7,61.7,61.7,0.0,1.2,7,0,30-Nov-2004,Planning;Specification;Design;Build;Test;Implement;,,,,,,,8830,,,,0,Enhancement,Government;,,Handling payment of social pensions within government;,,,,,,,,,Client server,Yes,Data entry & validation;Data retrieval & presentation;,Multi-user legacy application;,,,,,,,Project Schedule;Use Cases;,Use Case Model;,Timeboxing;,User Interface Prototype;Module/Unit/Class Designs;,Design Review/Inspection;,Source Code/Objects;Database Objects;Graphics Items/Images;,Unit Testing;Code Review/Inspection;Software Integration;System Integration;,Test Plans/Designs;Test Data;Incident/Defect Lists;,"Create & Run Automated Testing;Performance, Stress or Load Testing;",Installation Procedures;Release Description/Notes;Incident/Defect Lists;,Prepare for Delivery/Installation;Install Software for Users;Provide User Support;,Supported by a tool;,IFPUG 4.2,IFPUG 4.2;,IFPUG rules;,Multi,3GL,PL/I,,PL/1;A:G;,Z/OS;,,,DB2;,,,,MS .Net;,,C#;ASP;HTML;,WINDOWS;,,,,,,,Yes,Combined Developed/Purchased;,,50,,,"Customer & users 1 org, team in another;",Recorded work on project tasks each day,1,17,,,,98,21,14,10,0,108,35,0,,,,,,,
23250,B,,2005,COSMIC,23,23,,2938,2938,2674,127.7,127.7,116.3,,,,,23-Dec-2005,,,658,282,471,707,556,0,,,,,Enhancement,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,MF,3GL,COBOL,,COBOL;,IBM/zOS;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23257,B,A,2004,IFPUG,302,284,0.94,12805,12805,12805,42.4,42.4,45.1,,,10,,27-Mar-2004,,,,,,,,12805,,,,,New Development,Insurance;,,Financial transaction process/accounting;,,,,,,,,,,,,,,,,,,,Budget;Project Schedule;Proposal/Tender;Resource Plan;Risk Analysis;,System Analysis Report;User Interface Prototype;Logical Data/ER Model;,,Technical Specification;User Interface Prototype;Component Designs;Database/Data File Design;Software Interface Designs;Detailed Design Documents;,,Source Code/Objects;Database Objects;Unit Test Plans/Designs;,Unit Testing;Software Integration;System Integration;,Test Plans/Designs;Test Data;Incident/Defect Lists;,,Installation Procedures;Incident/Defect Lists;,,,IFPUG 4.1,IFPUG 4.1;,,MF,3GL,COBOL,,COBOL;JAVA;,MVS;Windows;,,VAG;,DB2;,No,Yes,LOTUS NOTES;,,,,,,,,,,,Yes,Developed In-house;,,,,,,Recorded work on project tasks each day,1,,,,,49,84,0,119,50,302,,,,,,,,,
23266,A,B,2004,IFPUG,621,621,,4656,4656,4656,7.5,7.5,7.5,,15.5,8,0,15-Jul-2004,Planning;Specification;Design;Build;Test;Implement;,,,,,,,4656,,,,,Enhancement,Government;,,Catalogue/register of things or events;Document management;Online analysis and reporting;,,,,ISO 9002 ,,,,,Client server,Yes,Data entry & validation;Device/equipment interface;Web/HTML browser;,Database server;FTP server;HTML/web server;Mail server;Security/authentication;,,,Web,,,,Budget;Project Schedule;Risk Analysis;Software Development Plan;,Requirements Specification;Functional Specification;System Analysis Report;Logical Data/ER Model;Use Case Model;External/System Interface Specifications;,,Technical Specification;Detailed Design Documents;,,Source Code/Objects;Database Objects;Unit Test Plans/Designs;Integration Scripts/Checklist;,Unit Testing;Software Integration;System Integration;,Test Plans/Designs;Test Data;,,End user Manual or Help;Data Establishment Process;,,Supported by a tool;,IFPUG 4.1,IFPUG 4.1;,Combined all tables into a single file;,Multi,3GL,Java,,JAVA;,HP UX;,Yes,No,ORACLE;,,Yes,,,,,,,,,,,No,Yes,Developed In-house;,500,1,,100,"Customer, users & team in same org;",Recorded hours on each project/day/week,1,5,,70%,,332,11,54,169,55,621,0,0,,,,,,,
23269,B,C,2006,IFPUG,,133,,1769,1769,1769,,,13.3,,,6,,2006,,,,,,,,1769,,,,7,New Development,,,Financial transaction process/accounting;,,,,,,,,,,,,,,,Web,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,3GL,Java/similar,,JAVA/similar;,,,,Interactive;,,,,Web e-bus;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23271,B,B,1994,IFPUG,54,54,,,1884,1884,,34.9,34.9,,,10,,Oct-1994,Planning;Specification;Build;Test;Implement;,,,,,,,,,,,,New Development,Insurance;,Insurance;,Management Information System;,,,,,,,No,,,Don't Know,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,Combined all tables into a single file;,,,,,,,,Don't Know,,,,,,,,,,,,,,Don't Know,Yes,Developed Inhouse;,,,,,In-house for internal business unit;,Staff hours (derived),2,,,,,,,,,,,,,,,,,,,
23274,B,A,1998,IFPUG,169,169,1.00,672,672,625,4.0,4.0,3.7,,14.1,3,0,Mar-1998,Planning;Specification;Build;Test;,77,45,,354,149,,0,,,,,New Development,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,,,Not Recorded;,,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Don't Know,Don't Know,,,,,,,Staff hours (recorded),1,4,,,,,,,,,,,,,,,,,,
23276,B,C,2006,IFPUG,,19,,781,781,781,,,41.1,,,,,2006,,,,,,,,781,,,,,Enhancement,Communications;,,Embedded system/real-time application;,,,,,,,,,Client server,Yes,,,,,,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,3GL,3GL,,3GL;,,,,Interactive;,,,,Client/server;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23287,B,,2005,LOC,,,,5411,5411,5032,,,,,,,,,Planning;Specification;Design;Build;Test;,472,640,710,1850,1360,,0,,,,,New Development,Communications;,Communications;,Customer billing/relationship management;,,,,,,,,,,,,,,,,Waterfall Model;,,,,,Specification Review;,,Unified Modelling Language (UML);Design Review/Inspection;,,,,,,,,,,,PC,3GL,Java,,JAVA;,Windows;,,,Other;,,,,,,,,,,,,,Yes,Yes,Developed In-house;,,,,,"Customer, users, team in different orgs;",Staff hours (recorded),1,12,4,,,,,,,,,,,,,,,29908,,
23291,A,A,1999,IFPUG,77,73,0.95,812,978,812,10.5,12.7,11.1,,12.8,6,,Jun-1999,Specification;Build;Test;,,,,,,,812,,,,,Enhancement,Communications;,Telecommunications;,Management Information System;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4.0 & Addendum to existing standards,Addendum to existing standards;,Combined all tables into a single file;,,4GL,NATURAL,,NATURAL;,,,,,,,,,,,,,,,,,,Yes,Developed Inhouse;,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,1,1,100/0,,0,0,67,0,10,39,38,0,,,,,,,
23296,B,C,2006,IFPUG,,153,,1609,1609,1609,,,10.5,,,3.9,,2006,,,,,,,,1609,,,,,New Development,,,Financial transaction process/accounting;,,,,,,,,,,,,,,,Web,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,3GL,Java/similar,,JAVA/similar;,,,,Interactive;,,,,Web e-bus;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23298,B,B,2003,NESMA,95,95,,289,452,289,3.0,4.8,3.0,,,2,,,Design;Build;Test;,,,,,,,289,,,,,Enhancement,Communications;,,Business;Customer billing/relationship management;,,,,,,,,,Stand alone,,,,,,,,,,Budget;Project Schedule;Resource Plan;,Logical Data/ER Model;Functional Specification;,,Database/Data File Design;Detailed Design Documents;Software Interface Designs;,,Source Code/Objects;Unit Test Plans/Designs;Database Objects;,,Test Plans/Designs;Test Data;Incident/Defect Lists;,,Installation Procedures;Release Description/Notes;Incident/Defect Lists;Operation/Admin. Manual;Data Establishment Process;,,Manual detailed;,NESMA 2.0,NESMA 2.0;,,MF,4GL,ORACLE,Mainframe;,ORACLE;,UNIX;,,,ORACLE;,,,,,,,,,,,,,,Yes,Developed Inhouse;,,,,,,Recorded hours on each project/day/week,1,,,,,,,,,,,,,,,,,3146,LOC Count Method Estimated,
23303,C,C,1998,IFPUG,,312,,,2400,2400,,,7.7,,,6,0,,Planning;Specification;Build;Test;Implement;,,,,,,,,,,,,New Development,Electronics;,Sales;,Management Information System;,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,not given,,,,,,,,,,Don't Know,,,,,,,,,,,,,,Don't Know,No,,,,,,External for external business unit;,Staff hours (recorded),4,,,,,,,,,,,,,,,,,,,
23311,B,A,1998,IFPUG,394,394,1.00,971,971,971,2.5,2.5,2.5,,16.4,6,0,Feb-1998,,,,,,,,971,,,,,New Development,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,,,Not Recorded;,,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Yes,Don't Know,,,,,,,Staff hours (recorded),1,4,,,,,,,,,,,,,,,,,,
23312,B,B,2003,NESMA,141,141,,1180,1844,1180,8.4,13.1,8.4,,,3,,,Design;Build;Test;,,,,,,,1180,,,,,Enhancement,Communications;,,Business;Stock control & order processing;,,,,,,,,,Client server,Yes,,,,,,,,,Budget;Project Schedule;Resource Plan;,Logical Data/ER Model;Functional Specification;,,Database/Data File Design;Detailed Design Documents;Software Interface Designs;,,Source Code/Objects;Unit Test Plans/Designs;Database Objects;,,Test Plans/Designs;Test Data;Incident/Defect Lists;,,Installation Procedures;Release Description/Notes;Incident/Defect Lists;Operation/Admin. Manual;Data Establishment Process;,,Manual detailed;,NESMA 2.0,nesma 2.0;,,PC,4GL,ASP,Client/server;,ASP 2.0;,Windows NT;,,,,,,,,,VBASIC;SQL;,,,,,,"Second language 20%, 3rd language 10%;",,Yes,Developed Inhouse;,,,,,,Recorded hours on each project/day/week,1,,,,,,,,,,,,,,,,,4898,LOC Count Method Sampled,
23317,B,B,2003,IFPUG,32,32,,578,578,578,18.1,18.1,18.1,,,3.2,,26-Jan-03,From Feasibility to Implementation;,,,,,,,578,,,,,Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG 4.0,IFPUG 4.0;,,PC,3GL,Visual Basic,PC;,VISUAL BASIC;,,,,,,,,,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,1,,,,,,,,,,,,,,,,,,,
23318,B,A,1992,IFPUG,267,286,1.07,,2400,2400,,9.0,8.4,,,6,,Mar-1992,,,,,,,,,,,,,New Development,Government;,Pension Funds Management;,Management Information System;,,,,,,,No,,Stand alone,,,,,,,Gane/Sarson structured analysis;,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4,IFPUG 4;,Don't Know;,MF,3GL,COBOL,IBM;,COBOL;,MVS;,,No,IDMS;,,,,,,,,,,,,,No,Yes,Combined Developed/Purchased;,1,1,,5,In-house for external business unit;,Staff hours (recorded),4,,,,,12,37,4,164,50,267,,,,,,,,,
23320,A,A,2000,IFPUG,64,64,1.01,680,680,564,10.6,10.6,8.8,,5.3,12,,Sep-2000,Specification;Build;Test;,,275,,226,63,,0,,,,,Enhancement,Communications;,Telecommunications;,Company hierarchy and staff directory;,,,,,,,Yes,Customisation using package facilities,,,,,,,,Data Modelling;Process Modelling;Prototyping;,,Yes,,,,,,,,,,,,Supported by a tool;,IFPUG 4.0 & Addendum to existing standards,Addendum to existing standards;,Counted each table as a logical file;,,3GL,Shell,,Shell;Shell;Shell;JAVA;,UNIX;,,,,,,,,,,,,,,,,,Yes,Combined Developed/Purchased;,,,,500,Outsourced for internal business unit;,Staff hours (recorded),1,1,1,100/0,,12,28,17,7,0,47,17,0,,,,,,,
23330,B,A,1998,IFPUG,473,473,1.00,2982,2982,2982,6.3,6.3,6.3,12.7,13.5,7,0,Jan-1998,Specification;Build;Test;,,338,,2321,312,,11,,6,,6,New Development,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,,,Not Recorded;,,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Yes,Don't Know,,,,,,,Staff hours (recorded),1,5,,,,,,,,,,,,,,,,,,
23333,C,C,1999,FiSMA,,142,,750,750,750,,,5.3,,,10,7,12-Mar-1999,Test;,,,,,,,750,,,,,Not Defined,Not Defined;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automated by a tool;,FiSMA,FiSMA;,,,,not defined,Not Defined;,Not Defined;,,,,,,,,,,,,,,,,,,Yes,,,,1,,Outsourced for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23334,B,A,1999,IFPUG,168,168,1.00,1664,1664,1065,9.9,9.9,6.3,,11.2,5,0,Jan-1999,Build;Test;,,,,865,200,,0,,,,,New Development,,,,,,,,,,Don't Know,,,,,,,,,Not Recorded;,,,,,,,,,,,,,,Wholly manual;,CPM4.0;Addendum to existing standards;,Addendum to existing standards;Other;,Don't Know;,,3GL,C,Not Recorded;,C;Fifth genaration language;,Not Recorded;,,,Not Recorded;,,,,Not Recorded;,,,,,,,,,Don't Know,Don't Know,,,,,,,Staff hours (recorded),1,3,,,,,,,,,,,,,,,,6000,,
23337,B,A,2002,IFPUG,165,185,1.12,1650,1650,1650,10.0,10.0,8.9,,,,,Apr-2002,,,,,,,,1650,,,,,Enhancement,Local;,,Ordering & provisioning system;,,,,,,,,,Stand alone,,,,,,,,,,,,,,,,,,,,,,IFPUG 4.1,IFPUG 4.1;,,MF,3GL,C,Unix;,C;C++;SQL;JAVAScript;JAVA;Shell Script;,UNIX;,,,ORACLE;,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23338,B,A,2004,IFPUG,7,7,0.97,560,560,560,80.0,80.0,80.0,,,0.2,0,,,,,,,,,560,,,,,Enhancement,,,,,,,,,,,,,,,,,,Web,,,,,,,,,,,,,,,,IFPUG,IFPUG;,,,,,,,,,,,,,,Web;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23341,B,,2004,COSMIC,108,108,,4103,4103,3734,38.0,38.0,34.6,,,,,06-Aug-2004,,,190,317,891,1876,460,0,,,,,New Development,Banking;,,Financial transaction process/accounting;,,"CMMI Level 1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholly manual;,COSMIC 3.0,COSMIC 3.0;,,MF,3GL,COBOL,,COBOL;,Tandem/NSK;,,,,,,,,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23344,B,B,2004,IFPUG,12,12,,568,568,568,47.3,47.3,47.3,,,1.6,,21-Jun-04,From Feasibility to Implementation;,,,,,,,568,,,,,Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFPUG 4.0,IFPUG 4.0;,,MF,3GL,COBOL,Mainframe;,COBOL;,,,,,,,,,,,,,,,,,,,,,,,,,Recorded hours on each project/day/week,1,,,,,,,,,,,,,,,,,,,
23346,B,B,2005,FiSMA,,115,,1507,1507,1507,,,13.1,,,8,,30-Apr-2005,,,,,,,,1507,,,,,New Development,Public Administration;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automated by a tool;,FISMA,FISMA;,,Multi,3GL,Java,Multi-platform;,JAVA;,,,,,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23348,B,A,2000,IFPUG,719,719,,13896,13896,6531,19.3,19.3,9.1,,,3,0,31-Mar-00,Planning;Specification;Test;,,,,,,,6531,,,,,Enhancement,Insurance;,don't know;,Financial transaction process/accounting;,,,,,,,No,,Multi-tier / Client server,Yes,,,,C/S;,,WaterFall;,,,,,,,,,,,,,,,Addendum to existing standards,Addendum to existing standards;,Don't Know;,Multi,3GL,Visual Basic,PC;,VB;COBOL;,Windows 95;,,,No,,,,,,,,,,,,,No,Don't Know,,,,,,,Staff hours (derived),1,,,100%,unable to estimate,246,252,150,66,5,0,719,0,,,,,,,
23356,A,A,1994,IFPUG,1481,1703,1.15,7876,8549,8549,5.3,5.8,5.0,0.0,37.0,8,,Oct-1994,,,,,,,,7876,0,0,0,0,Enhancement,"Financial, Property & Business Services;",Financial (excluding Banking);,Transaction/Production System;,,,,,,,Yes,Changes made to source code,,,,,,,,Data Modelling;Regression Testing;,,,,,,,,,,,,,,Wholly manual;,IFPUG 3,IFPUG 3;,Counted each table as a logical file;,MF,3GL,COBOL,IBM 390;IBM 390;,COBOL II;SQL;,MVS;MVS;,,INTEREST;,VSAM;DB2;,,,,,,,,,,,,,Yes,Yes,Developed Inhouse;,>5,>5,,>5,In-house for external business unit;,"Project team hours were recorded, database admin hours were decived",3,5,,,,186,463,0,516,316,1481,0,0,,,,,,,
23358,A,A,1997,IFPUG,151,151,1.00,391,434,391,2.6,2.9,2.6,,25.2,3,0,Mar-1997,Specification;Build;Test;Implement;,,,,,,,391,,,,,Re-development,"Electricity, Gas, Water;",Sales;,Transaction/Production System;,,,,,,,No,,Client server,Yes,,,Unix;,"Client: presentation, processing, data;",,Data Modelling;Prototyping;,,Yes,,,,,,,,,,,,Wholly manual;Supported by a tool;,IFPUG 3;Addendum to existing standards;,IFPUG 3;Addendum to existing standards;,Combined all tables into a single file;,PC,4GL,Access,INTEL 486+;,ACCESS;,Windows;,,No,ACCESS;SYBASE;,,,,Two sub-systems: the data retrieval and display is in MS Access; data import process using VISUAL BASIC.;,,,,,,,,,Yes,Yes,Developed Inhouse;,4,4,,1,External for external business unit;,Staff hours (recorded),1,2,1.8,,,41,21,29,41,19,151,,,,,,,,,
23360,B,B,2000,NESMA,51,51,,205,320,205,4.0,6.3,4.0,0.0,,1,,Sep-2000,Build;Test;,,,,,,,205,0,0,0,0,New Development,Communications;,,Transaction/Production System;,,,,,,,No,,Stand alone,No,,,,,,,,,,,,,,,,,,,,Manual;,NESMA,NESMA;,Combined all tables into a single file;,PC,3GL,PL/SQL,Minicomputer;,PL/SQL;,UNIX HP UX;,,,,,,,,,,,,,,,,,,,,,,,In-house for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,2550,Less than 5% of recorded,
23366,B,A,1993,Mark II,422,373,0.88,2727,2727,2263,6.5,6.5,6.1,,7.7,11,,Mar-1993,,,883,,905,475,,0,,,,,New Development,Public Administration;,Inventory;,,,,,,,,No,,Stand alone,,,,,,,,,,,,,,,,,,,,,,Symons Mark II;UFPUG Guidelines;,UFPUG Guidelines;,,PC,3GL,C,COMPAQ 486;,INGRES;C;VISUAL BASIC;,MS DOS 5 / Windows 3.1;,,,,,,,,,,,,,,,,Yes,,,,,,,,"Basically Staff Hours (Recorded) (eg, coffee, going to lavatory, etc would be included however some examples from ""Productive"" Time Only (Recorded) (admin, read magazine, liaise, etc) would be excluded).",1,5,,,Less than 5% of recorded effort,73.66,92.82,,255.64,,422.12,,,,,,,,,
23367,B,B,1998,NESMA,359,359,,2516,2516,1610,7.0,7.0,4.5,,,2,0,Dec-1998,Build;Test;,0,0,,,,0,1610,,,,,Enhancement,Communications;,Telecommunications;,Transaction/Production System;,,,,,,,No,,Client server,Yes,,,Unix;,"Client: presentation, processing;",,,,,,,,,,,,,,,,Wholly manual;,NESMA,NESMA;,Combined all tables into a single file;,PC,ApG,COOL:GEN,HP 9000;PC;,COOL:GEN Specification Language;,UNIX;Windows;,,,,,,,,,,,,,,,,Yes,,,,,,,In-house for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,9200,Unable to estimate,
23371,B,B,2005,FiSMA,,32,,494,494,494,,,15.4,,,7.2,0.2,11-May-2005,Planning;Specification;Design;Build;Test;Implement;,,300,11,134,41,8,0,,,,,Enhancement,Insurance;,,,,,,,,,,,,,,,,,,Traditional (waterfall);,,,,,Effort estimates;,,Stuctural methods;,,Functional sizing;Walkthroughs;,,System testing;,,,Automated by a tool;,FISMA,FISMA;,,MF,3GL,COBOL,Mainframe;,COBOL;,,,,,,,,,,,,,,,,,,Yes,,,,6 - 50,,In-house for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23378,A,A,2000,IFPUG,64,66,1.03,2189,2189,1817,34.2,34.2,27.5,,5.3,2,,Nov-2000,Specification;Build;Test;,,609,,789,419,,0,,,,,Enhancement,Communications;,Telecommunications;,Transaction/Production System;,,,,,,,,,Stand alone,,,,,,,Business Area Modelling;Data Modelling;Process Modelling;Regression Testing;,,,,,,,,,,,,,,Supported by a tool;,IFPUG 4.0 & Addendum to existing standards,Addendum to existing standards;,Combined all tables into a single file;,MR,4GL,SQL,SUN;,SQL;,UNIX;,,,ORACLE;,,,,,,,,,,,,,,Yes,Developed Inhouse;,,,,,Outsourced for internal business unit;,Staff hours (recorded),1,6,6,100/0,,27,14,6,17,0,42,22,0,,,,,,,
23381,B,C,2006,IFPUG,,14,,135,135,135,,,9.6,,,0.6,,2006,,,,,,,,135,,,,0,Enhancement,,,Financial transaction process/accounting;,,,,,,,,,,,,,,,Web,Traditional;,,,,,,,,,,,,,,,IFPUG,IFPUG;,Count does not include points for code tables;,Multi,4GL,.Net,,.Net;,,,,Interactive;,,,,Web e-bus;,,,,,,,,,,,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23385,B,C,2004,IFPUG,,20,,133,133,133,,,6.7,,,3.6,0,09-Mar-2004,,,,,,,,133,,,,,Enhancement,"Financial, Property & Business Services;",,Financial transaction process/accounting;Client Server;,,,,,,,,,Client server,Yes,,,,Client Server;,,,,,,,,,,,,,,,,,IFPUG,IFPUG;,Not counted;,Multi,4GL,4GL,Client/server;,4GL;,,,,,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23386,D,C,1999,Backfired,,188,,3520,3785,3520,,,18.7,,,3,0,Mar-1999,Planning;Specification;Build;Test;Implement;,176,352,,1800,1192,0,0,0,0,0,0,New Development,Professional Services;,Accounting;,Transaction/Production System;,,,,,,,No,,Stand alone,No,,,,,,Object Oriented Analysis;Object Oriented Design;,,,,,,,,,,,,,,,Auto-generated,Backfired;,,PC,3GL,Java,INTEL PENTIUM II;,JAVA;,Windows 95;Windows NT;,,No,DB2  V3;,,,,None;,,,,,,,,,Yes,Yes,Purchased;,200,100,,10,In-house for external business unit;,Staff hours (recorded),4,8,4.5,,,,,,,,,,,,,,,,,
23389,B,C,2001,FiSMA,,135,,1402,1402,1402,,,10.4,,,4,,31-May-2001,,,,,,,,1402,,,,,Enhancement,Public Administration;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automated by a tool;,FiSMA,FiSMA;,,MF,4GL,NATURAL,Mainframe;,NATURAL 2;,,,,,,,,,,,,,,,,,,Yes,,,,,,,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23390,B,C,2003,FiSMA,,12,,108,108,97,,,8.1,,,3,2,12-Sep-2003,Specification;Design;Build;Test;Implement;,,15,15,53,7,7,0,,,,,Enhancement,Insurance;,,,,,,,,,,,,,,,,,,Traditional (waterfall);,,,,,Reviews;,,,,,,,,,Automated by a tool;,FiSMA,FiSMA;,,MF,3GL,PL/I,Mainframe;,PL/I;,,,,,,,,,,,,,,,,,,Yes,,,,6 - 50,,In-house for internal business unit;,Staff hours (recorded),1,,,,,,,,,,,,,,,,,,,
23393,B,A,1997,IFPUG,1946,1927,0.99,19448,19448,19448,10.0,10.0,10.1,,13.3,16.2,0,1-Jul-1997,,,,,,,,19448,,,,,New Development,,,Decision Support System;,,,,,,,Yes,Some,Multi-tier,No,,,,,,,,,,,,,,,,,,,,,IFPUG 4.0,IFPUG 4.0;,,PC,4GL,Access,PC 50%;Mainframe 50%;,ACCESS;CICS;CLIST;COBOL II;,,,,DB2;ACCESS;,,,,SAS1;,,,,,,,,,No,Yes,Developed Inhouse;,,,,,,Staff hours (recorded),1,9,,,,0,0,0,0,0,1946,,,,,,,,,
23397,A,A,2006,IFPUG,825,825,1.00,6433,6433,6433,7.8,7.8,7.8,0.0,5.8,13,0,01-Sep-2006,Planning;Specification;Design;Build;Test;Implement;,,,,,,,6433,0,0,0,0,Enhancement,Government;,,Personal productivity (e.g spreadsheet);,,,,,,,,,Client server,Yes,Run a computer-human interface;Data entry & validation;Data retrieval & presentation;,Database server;Security/authentication;,,,,,,,Business Case;Project Schedule;Quality Plan;Resource Plan;Risk Analysis;Software Development Plan;,Project Treatment;Requirements Specification;Functional Specification;System Analysis Report;User Manual;User Interface Prototype;Graphical Look & Feel;Logical Data/ER Model;Data Flow Model;Use Case Model;,Specification Review;,System Architecture Spec;Technical Specification;Graphical Look & Feel;Technical Prototypes;Component Designs;Software Interface Designs;,Structured Design;Design Review/Inspection;Usability Review/Testing;,Source Code/Objects;Database Objects;Information/Text Content;Unit Test Plans/Designs;,Unit Testing;Code Review/Inspection;Software Integration;,Test Plans/Designs;Test Scripts/Harnesses;Test Data;Incident/Defect Lists;,,Release Description/Notes;,Prepare for Delivery/Installation;,Wholly manual;,IFPUG 4.2,IFPUG 4.2;,IFPUG rules;,Multi,4GL,ABAP,,SAP ABAP;,SAP;,SAP;,ABAP;,DB2;,,Yes,,,,PL/I;,Z/OS;,,,,,,Yes,Yes,Combined Developed/Purchased;,,,,,"Customer & users 1 org, team in another;",Recorded work on project tasks each day,1,11,,,,361,27,374,63,0,534,273,18,,,,,,,
23405,A,B,1995,IFPUG,714,714,,11700,11700,11700,16.4,16.4,16.4,,,44,0,Nov-1995,Planning;Specification;Build;Test;Implement;,,,,,,,11700,,,,,New Development,Insurance;,Insurance;,Don't Know;,,,,,,,No,,Stand alone,No,,,,,,,,,,,,,,,,,,,,Wholly manual;,IFPUG 4,IFPUG 4;,Combined all tables into a single file;,MF,,,Mainframe;,,,,Don't Know,,,,,,,,,,,,,,Don't Know,Don't Know,,,,,,In-house for internal business unit;,Staff hours (derived),1,,,,,,,,,,,,,,,,,,,
23414,A,A,1994,IFPUG,74,70,0.93,520,659,540,7.0,8.9,7.7,,,3,,May-1994,Specification;Build;Test;,,102,,97,233,,0,,,,,New Development,Community Services;,Financial (excluding Banking);,Management Information System;,,,,,,,No,,Stand alone,No,,,,,,Data Modelling;Process Modelling;,,,,,,,,,,,,,,Wholly manual;,IFPUG 4,IFPUG 4;,Counted each table as a logical file;,MR,3GL,COBOL,RS/6000;,COBOL;,AIX;,,ANIMATOR;,ORACLE;,,,,,,,,,,,,,Yes,Yes,Purchased;,,,,,In-house for internal business unit;,Staff hours (recorded),2,,,,,24,0,3,42,5,74,,,,,,,,,
